principal,date,law,name,id,lawcontent,docno,amt_dollartwd
吳聖勻,2025-12-04,職業安全衛生法第6條第1項,哲在基礎股份有限公司,1072936562WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700661號,40000
黃志桐,2025-12-05,職業安全衛生法第6條第1項,千瑞營造股份有限公司,1073076187WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700458號,40000
顏圳成,2025-12-05,職業安全衛生法第6條第1項,東成工程行,1073076188WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700465號,30000
翁嘉隆,2025-12-05,職業安全衛生法第6條第1項,展新消防器材有限公司,1073076189WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700809號,30000
白英志,2025-12-05,職業安全衛生法第6條第1項,駿傑營造工程股份有限公司,1073076190WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700616號,30000
張勝發,2025-12-05,職業安全衛生法第6條第1項,洛城營造有限公司,1073076192WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700479號,110000
王榮昌,2025-12-08,職業安全衛生法第6條第1項,一百營造股份有限公司,1073076193WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700764號,30000
陳源育,2025-12-08,職業安全衛生法第6條第1項,笙源營造有限公司,1073076194WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700850號,60000
張鎮惠,2025-12-05,職業安全衛生法第6條第1項,瑞昱工程行,1073076195WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700744號,30000
鄭順吉,2025-12-08,職業安全衛生法第6條第1項,卓揚五金股份有限公司,1073076196WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700783號,40000
鄭順吉,2025-12-08,職業安全衛生法第37條第2項,卓揚五金股份有限公司,1073076200WZT,事業單位勞動場所發生職業災害，未於八小時內通報勞動檢查機構,新北府勞檢字第1144700782號,30000
謝志長,2025-12-05,職業安全衛生法第27條第1項,新東陽營造股份有限公司,1073076201WZT,事業單位與承攬人、再承攬人分別僱用勞工共同作業時，為防止職業災害，原事業單位未採取必要措施,新北府勞檢字第1144700757號,60000
許欣霖,2025-12-08,職業安全衛生法第6條第1項,新北市立石碇高級中學,1073472940WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701111號,40000
呂柏璋,2025-12-09,職業安全衛生法第6條第1項,大千瀝青拌合廠股份有限公司,1073472941WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第11447007801號,60000
李奕璇,2025-12-09,職業安全衛生法第6條第1項,國峻營造股份有限公司,1073472942WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701150號,40000
鄭國盛,2025-12-09,職業安全衛生法第6條第1項,協侑營造有限公司,1073472943WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701153號,40000
康瑋軒,2025-12-09,職業安全衛生法第6條第1項,鈜基營造股份有限公司,1073472944WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700989號,30000
許鄰森,2025-12-09,職業安全衛生法第6條第1項,築安營造股份有限公司,1073472945WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701021號,30000
,2025-12-09,職業安全衛生法第6條第1項,高政宗,1073472946WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700990號,30000
朱永祥,2025-12-09,職業安全衛生法第6條第1項,昇北營造股份有限公司,1073472947WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701044號,70000
曾奕瑄,2025-12-08,職業安全衛生法第6條第1項,潤麗營造股份有限公司,1073472948WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700941號,30000
,2025-12-08,職業安全衛生法第6條第1項,許文旭,1073472949WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144700834號,40000
,2025-12-09,職業安全衛生法第6條第1項,林國成（即家和鋼鋁企業社）,1073472950WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701037號,40000
蔡蒼柏,2025-12-09,職業安全衛生法第6條第1項,承優營造股份有限公司,1073472951WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701249號,40000
,2025-12-09,職業安全衛生法第6條第1項,莊焜吉（即吉穩工程行）,1073472952WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701148號,30000
呂柏璋,2025-12-09,職業安全衛生法第37條第2項,大千瀝青拌合廠股份有限公司,1073472954WZT,事業單位勞動場所發生職業災害，未於八小時內通報勞動檢查機構,新北府勞檢字第1144700780號,30000
杜修蘭,2025-12-09,職業安全衛生法第6條第1項,勝隆開發工程股份有限公司,1073612835WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701015號,40000
邱農翔,2025-12-09,職業安全衛生法第6條第1項,宜興國際食品有限公司,1073612836WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701358號,40000
,2025-12-10,職業安全衛生法第6條第1項,吳戊立（即唯聖鋁窗工程行）,1073754359WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701341號,30000
李陳欣燕,2025-12-11,職業安全衛生法第6條第1項,岱立營造工程股份有限公司,1073754360WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701386號,30000
李宗霖,2025-12-12,職業安全衛生法第6條第1項,昶明營造股份有限公司,1073754361WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701438號,60000
鄭郁翎,2025-12-11,職業安全衛生法第6條第1項,合興智能工程股份有限公司,1073754362WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701232號,60000
王揚忠,2025-12-10,職業安全衛生法第6條第1項,建喬營造股份有限公司,1073754363WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701419號,30000
李明憲,2025-12-12,職業安全衛生法第6條第1項,益泰營造有限公司,1073754364WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701567號,30000
丁肇安,2025-12-11,職業安全衛生法第6條第1項,陽光城市開發股份有限公司,1073900071WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701327號,60000
洪禎陽,2025-12-12,職業安全衛生法第6條第1項,中央貨櫃倉儲股份有限公司,1073900073WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701453號,30000
楊劉麗珠,2025-12-11,職業安全衛生法第37條第2項,微笑單車股份有限公司,1073900077WZT,事業單位勞動場所發生職業災害，未於八小時內通報勞動檢查機構,新北府勞檢字第1144701276號,30000
賴宗義,2025-12-12,職業安全衛生法第6條第1項,豐林營建股份有限公司,1073972483WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701635號,40000
鄭全成,2025-12-12,職業安全衛生法第6條第1項,嘉福營造股份有限公司,1073972484WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701891號,60000
施博庶,2025-12-15,職業安全衛生法第6條第1項,巧櫻有限公司,1073972505WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701802號,30000
張家躍,2025-12-12,職業安全衛生法第6條第1項,昱嘉營造有限公司,1073972506WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701690號,50000
林德銘,2025-12-15,職業安全衛生法第6條第1項,聯威營造股份有限公司,1073972507WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702016號,30000
黃筠淇,2025-12-15,職業安全衛生法第6條第1項,瑞益金屬工程有限公司,1073972508WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702060號,30000
林新偉,2025-12-15,職業安全衛生法第6條第1項,潤昶營建股份有限公司,1073972509WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701923號,60000
李孟晟,2025-12-16,職業安全衛生法第6條第1項,國新營造股份有限公司,1074306428WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701834號,40000
劉育雅,2025-12-16,職業安全衛生法第6條第1項,捷賀工程有限公司,1074306429WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701837號,30000
李鼎銘,2025-12-15,職業安全衛生法第6條第1項,環球倉儲股份有限公司,1074306430WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701490號,30000
吳春桂,2025-12-16,職業安全衛生法第6條第1項,懿勝企業有限公司,1074306432WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702226號,30000
田中一彥,2025-12-16,職業安全衛生法第6條第1項,台灣松下營造股份有限公司,1074306433WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702181號,30000
王傳井,2025-12-16,職業安全衛生法第6條第1項,永大興營造工程股份有限公司,1074306434WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701864號,60000
鄭詠蔙,2025-12-16,職業安全衛生法第6條第1項,紘磊工程實業有限公司,1074306435WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702164號,40000
,2025-12-16,職業安全衛生法第6條第1項,游芷瑜（即圓聖工程行）,1074306436WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702210號,30000
陳彥宏,2025-12-16,職業安全衛生法第6條第1項,齊陞營造股份有限公司,1074306437WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701949號,80000
莊東榮,2025-12-16,職業安全衛生法第6條第1項,吉宗營造股份有限公司,1074306438WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702159號,40000
洪珮婕,2025-12-17,職業安全衛生法第6條第1項,連建峰工程有限公司,1074306439WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701894號,30000
張俊諭,2025-12-16,職業安全衛生法第6條第1項,泰鼎機械有限公司,1074306441WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702187號,30000
方振榮,2025-12-15,職業安全衛生法第6條第1項,桀安有限公司,1074306442WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701959號,60000
洪文霖,2025-12-17,職業安全衛生法第6條第1項,輝達營造有限公司,1074589725WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702310號,30000
朱玉珠,2025-12-17,職業安全衛生法第6條第1項,億東營造股份有限公司,1074589726WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144701999號,50000
白歆瑜,2025-12-18,職業安全衛生法第6條第1項,白舍食品有限公司,1074732607WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702725號,40000
,2025-12-18,職業安全衛生法第6條第1項,李佩雯（即響瑪企業社),1074732608WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702509號,30000
鄭全成,2025-12-18,職業安全衛生法第6條第1項,嘉福營造股份有限公司,1074732610WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702166號,60000
闕壯興,2025-12-18,職業安全衛生法第6條第1項,世邦貨櫃集散物流股份有限公司,1074732611WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第11447025771號,50000
,2025-12-18,職業安全衛生法第6條第1項,劉秉祥（即得皇企業社）,1074732612WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702506號,30000
徐秀卿,2025-12-18,職業安全衛生法第6條第1項,帆登營造股份有限公司,1074732613WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702435號,30000
朱玉珠,2025-12-18,職業安全衛生法第6條第1項,億東營造股份有限公司,1074732615WZT,未符合規定之必要安全衛生設備及措施,新北府勞檢字第1144702678號,50000
