principal,date,law,name,id,lawcontent,docno,amt_dollartwd
彭智,2020-12-17,勞動基準法第39條,誠泰開發有限公司,747928305WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第10948030881號,20000
陳志騰,2020-12-17,勞動基準法第23條第1項,和辰塗料有限公司,747928306WZT,未提供勞工工資各項目計算方式明細,新北府勞檢字第1094803217號,20000
張友發,2020-12-17,勞動基準法第24條,泰源豐工程有限公司,747928307WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094802813號,20000
鄭俊明,2020-09-17,勞動基準法第23條第2項,弘展基礎工程專業營造有限公司,721830885WZT,未依規定置備工資清冊或未詳實記載工資各項目明細,新北府勞檢字第1094792181號,40000
汪亦祥,2020-12-17,勞動基準法第24條,萊爾富國際股份有限公司,748221926WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094802858號,200000
汪亦祥,2020-12-17,勞動基準法第36條第2項,萊爾富國際股份有限公司,748221927WZT,每七日中未有一日之休息作為例假,新北府勞檢字第10948028581號,40000
陳旭東,2020-12-17,勞動基準法第30條第6項,相互股份有限公司,748221928WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1094803262號,20000
 ,2020-12-17,勞動基準法第30條第5項,張嘉原(即大都會五金百貨行),748221929WZT,未依規定置備勞工出勤紀錄表,新北府勞檢字第1094803400號,45000
 ,2020-12-18,勞動基準法第22條第2項,高華美(即華美牙醫診所),748221930WZT,工資未全額直接給付勞工,新北府勞檢字第1094803103號,10000
 ,2020-12-18,勞動基準法第24條,高華美(即華美牙醫診所),748221931WZT,延長工作時間未依規定加給工資,新北府勞檢字第10948031031號,10000
 ,2020-12-18,勞動基準法第38條第1項及第4項,高華美(即華美牙醫診所),748221932WZT,未依規定給予特別休假,新北府勞檢字第10948031032號,10000
馮丞蔚,2020-12-18,勞動基準法第32條第2項,艾米塔幸福有限公司,748221933WZT,延長工作時間超過法令規定,新北府勞檢字第1094803479號,20000
 ,2020-12-18,勞動基準法第30條第6項,蔡宛容(即帆雅企業社),748221934WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1094803418號,20000
 ,2020-12-17,勞動基準法第24條,王培任(即祐一復健科診所),748221935WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094802817號,20000
 ,2020-12-17,勞動基準法第35條,王培任(即祐一復健科診所),748221936WZT,繼續工作四小時未有三十分鐘休息,新北府勞檢字第10948028171號,20000
胡定吾,2020-12-18,勞動基準法第24條,生華生物科技股份有限公司,748513183WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094802978號,20000
周富國,2020-12-18,勞動基準法第22條第2項,新進鐵工廠股份有限公司,748513184WZT,工資未全額直接給付勞工,新北府勞檢字第1094803000號,20000
周富國,2020-12-18,勞動基準法第38條第1項及第4項,新進鐵工廠股份有限公司,748513185WZT,未依規定給予特別休假,新北府勞檢字第10948030001號,20000
蔡宗志,2020-12-18,勞動基準法第30條第6項,信亞人力派遣股份有限公司,748513186WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1094803251號,40000
廖晏伶,2020-12-18,勞動基準法第22條第2項,迪曼人力資源股份有限公司,748513187WZT,工資未全額直接給付勞工,新北府勞檢字第1094802999號,20000
翁添木,2020-12-18,勞動基準法第30條第6項,勤讚公寓大廈理維護股份有限公司,748513188WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1094803586號,20000
吳致中,2020-11-20,勞動基準法第24條,聯崴生技股份有限公司,749373296WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094799699號,20000
吳致中,2020-11-20,勞動基準法第32條第2項,聯崴生技股份有限公司,749373298WZT,延長工作時間超過法令規定,新北府勞檢字第10947996992號,20000
吳致中,2020-11-20,勞動基準法第34條第2項,聯崴生技股份有限公司,749373301WZT,更換班次時未給予適當之休息時間,新北府勞檢字第10947996993號,20000
吳致中,2020-11-20,勞動基準法第30條第6項,聯崴生技股份有限公司,749373303WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第10947996991號,40000
 ,2020-12-22,勞動基準法第22條第2項,徐偉恩(即無限科技企業社),749373516WZT,工資未全額直接給付勞工,新北府勞檢字第1094803755號,10000
 ,2020-12-22,勞動基準法第24條,徐偉恩(即無限科技企業社),749373517WZT,延長工作時間未依規定加給工資,新北府勞檢字第10948037551號,10000
 ,2020-12-22,勞動基準法第30條第6項,何明鴻(即阿益魯肉飯),749667912WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1094803404號,10000
屠昱霖,2020-12-23,勞動基準法第30條第6項,強祐保全股份有限公司,749667916WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1094803555號,20000
 ,2020-12-22,勞動基準法第24條,孫仲南(即我享商行),749667918WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094803498號,10000
三木修,2020-12-22,勞動基準法第30條第6項,茉莉芝有限公司,749667919WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1094803260號,10000
許林雲,2020-12-22,勞動基準法第22條第2項,翊豐塑膠有限公司,749667920WZT,工資未全額直接給付勞工,新北府勞檢字第1094803421號,60000
朱美蘭,2020-12-22,勞動基準法第23條第2項,欣欣煤氣行,749667921WZT,未依規定置備工資清冊或未詳實記載工資各項目明細,新北府勞檢字第1094803522號,20000
朱美蘭,2020-12-22,勞動基準法第32條第2項,欣欣煤氣行,749667922WZT,延長工作時間超過法令規定,新北府勞檢字第10948035221號,20000
朱美蘭,2020-12-22,勞動基準法第36條第1項,欣欣煤氣行,749667923WZT,每七日中未有一日之休息作為例假,新北府勞檢字第10948035222號,20000
朱美蘭,2020-12-22,勞動基準法第38條第1項及第4項,欣欣煤氣行,749667924WZT,未依規定給予特別休假,新北府勞檢字第10948035223號,20000
 ,2020-12-22,勞動基準法第21條第1項,郭明煌(即建國華園公寓大廈之管理負責人),749667925WZT,未達法定基本工資標準,新北府勞檢字第1094803513號,10000
 ,2020-12-22,勞動基準法第24條,郭明煌(即建國華園公寓大廈之管理負責人),749667926WZT,延長工作時間未依規定加給工資,新北府勞檢字第10948035131號,10000
 ,2020-12-22,勞動基準法第32條第2項,郭明煌(即建國華園公寓大廈之管理負責人),749667927WZT,延長工作時間超過法令規定,新北府勞檢字第10948035132號,10000
張麗玲,2020-12-22,勞動基準法第24條,首信保全股份有限公司,749667928WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094803472號,40000
林必賢,2020-12-22,勞動基準法第50條第1項,立源興業股份有限公司,749667929WZT,未依規定給予產假,新北府勞檢字第1094803499號,90000
陳逸楓,2020-12-22,勞動基準法第30條第6項,德輔股份有限公司,749667930WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1094803581號,20000
黃坤旺,2020-12-22,勞動基準法第32條第2項,綠廾院實業有限公司,749667931WZT,延長工作時間超過法令規定,新北府勞檢字第1094803597號,20000
沈宗桂,2020-12-22,勞動基準法第32條第2項,大榮汽車貨運股份有限公司,749667935WZT,延長工作時間超過法令規定,新北府勞檢字第1094803731號,80000
王傳井,2020-12-22,勞動基準法第24條,永大興營造工程股份有限公司,749667937WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094803940號,20000
謝禮全,2020-12-23,勞動基準法第23條第1項,晉琦企業社,749667938WZT,未提供勞工工資各項目計算方式明細,新北府勞檢字第1094803746號,20000
 ,2020-12-23,勞動基準法第24條,李應登(即予樂早餐店),749965000WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094803941號,20000
張簡秀葳,2020-12-23,勞動基準法第38條第4項,紅蛙國際有限公司,749965002WZT,勞工之特別休假，因年度終結或契約終止而未休之日數，雇主應發給工資,新北府勞檢字第1094803428號,20000
張簡秀葳,2020-12-23,勞動基準法第39條,紅蛙國際有限公司,749965003WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第10948034281號,20000
余朝郎,2020-12-25,勞動基準法第22條第2項,龍鑫紙器有限公司,749965004WZT,工資未全額直接給付勞工,新北府勞檢字第1094803801號,20000
余朝郎,2020-12-25,勞動基準法第24條,龍鑫紙器有限公司,749965005WZT,延長工作時間未依規定加給工資,新北府勞檢字第10948038011號,40000
陳春生,2020-12-23,勞動基準法第24條,彩富電子股份有限公司,749965006WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094803699號,48000
蔡金峯,2020-12-24,勞動基準法第22條第2項,聖保羅林口有限公司,749965008WZT,工資未全額直接給付勞工,新北府勞檢字第1094804209號,10000
蔡金峯,2020-12-24,勞動基準法第24條,聖保羅林口有限公司,749965009WZT,延長工作時間未依規定加給工資,新北府勞檢字第10948042091號,10000
 ,2020-12-23,勞動基準法第30條第6項,陳清和(即皇勝塗料企業社),749965010WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1094803525號,10000
 ,2020-12-23,勞動基準法第38條第2項及第5項,陳清和(即皇勝塗料企業社),749965011WZT,未依規定給予特別休假,新北府勞檢字第10948035251號,10000
王子蘭,2020-12-24,勞動基準法第24條,帕帕國際餐飲有限公司,749965012WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094804227號,20000
王仁清,2020-12-23,勞動基準法第19條,台灣伸侑股份有限公司,749965014WZT,未依規定發給服務證明書,新北府勞檢字第1094803429號,20000
王仁清,2020-12-23,勞動基準法第23條第2項,台灣伸侑股份有限公司,749965015WZT,未依規定置備工資清冊或未詳實記載工資各項目明細,新北府勞檢字第10948034291號,20000
范志偉,2020-07-17,勞動基準法第30條第5項,台灣佾江南食品有限公司,706171816WZT,未依規定置備勞工出勤紀錄表,新北府勞檢字第10947844131號,45000
陳春媛,2020-12-24,勞動基準法第21條第1項,晉茂機械五金有限公司,750265932WZT,未達法定基本工資標準,新北府勞檢字第1094803871號,20000
陳春媛,2020-12-24,勞動基準法第38條第1項及第4項,晉茂機械五金有限公司,750265933WZT,未依規定給予特別休假,新北府勞檢字第10948038711號,20000
陳麒盛,2020-12-24,勞動基準法第34條第2項,國光汽車客運股份有限公司,750265934WZT,更換班次時未給予適當之休息時間,新北府勞檢字第1094804211號,40000
吳俊康,2020-12-24,勞動基準法第24條,源倉倉儲有限公司,750265935WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094804302號,20000
吳俊康,2020-12-24,勞動基準法第39條,源倉倉儲有限公司,750265936WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第10948043021號,20000
王孫呈,2020-12-24,勞動基準法第22條第2項,國花通運股份有限公司,750265937WZT,工資未全額直接給付勞工,新北府勞檢字第1094804265號,20000
許杉池,2020-12-25,勞動基準法第22條第2項,北統煤氣分裝場股份有限公司,750265938WZT,工資未全額直接給付勞工,新北府勞檢字第1094804104號,20000
許杉池,2020-12-25,勞動基準法第30條第5項,北統煤氣分裝場股份有限公司,750265940WZT,未依規定置備勞工出勤紀錄表,新北府勞檢字第10948041041號,90000
 ,2020-12-24,勞動基準法第23條第2項,陳竑銘(即PHM髮奇蹟),750265941WZT,未依規定置備工資清冊或未詳實記載工資各項目明細,新北府勞檢字第1094804374號,10000
 ,2020-12-24,勞動基準法第32條第2項,陳竑銘(即PHM髮奇蹟),750265942WZT,延長工作時間超過法令規定,新北府勞檢字第10948043741號,10000
蔡威德,2020-12-24,勞動基準法第24條,米詩堤甜點王國有限公司,750265943WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094804106號,40000
蔡威德,2020-12-24,勞動基準法第39條,米詩堤甜點王國有限公司,750265944WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第10948041061號,40000
 ,2020-12-24,勞動基準法第30條第6項,許明吉(即祥億工程行),750265945WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1094803700號,20000
林麥升,2020-12-28,勞動基準法第24條,金橋科技股份有限公司,750265946WZT,延長工作時間未依規定加給工資,新北府勞檢字第1094804168號,24000
林麥升,2020-12-28,勞動基準法第36條第1項,金橋科技股份有限公司,750265947WZT,每七日中未有一日之休息作為例假,新北府勞檢字第10948041681號,24000
林麥升,2020-12-28,勞動基準法第38條,金橋科技股份有限公司,750265948WZT,未依規定給予特別休假,新北府勞檢字第10948041682號,24000
